band	rfid	sex	first_access	first_ac_age	first_foxpro	first_fox_age	fox_chick	first_year	first_age	known_age	age2013	age2014	age2015	age2016	age2017	age2018	age2019	age2020
160120605		female	2013	SY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
240151536		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
160120171		male	2013	AHY	2013	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
239152844		female	2013	SY	2013	SY	2012	2012	0	yes	1	2	3	4	5	6	7	8
239152845		female	2013	SY	2013	SY	2012	2012	0	yes	1	2	3	4	5	6	7	8
239152846		female	2013	SY	2013	SY	2012	2012	0	yes	1	2	3	4	5	6	7	8
239152896		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
239152898		female	2013	SY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
239160538		female	2013	SY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
232173645		female	2013	SY	2013	SY	2012	2012	0	yes	1	2	3	4	5	6	7	8
239160558		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
239160600		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
239160699		female	2013	SY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
240151278		male	2013	AHY	2013	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
240151371		male	2013	AHY	2013	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
240151537		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
240151538		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
240151539		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
240151540		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
240151541		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
239160544		female	2013	SY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
240151542		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
239160547		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
239160597		female	2013	SY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
240150228		female	2013	SY	2013	SY	2012	2012	0	yes	1	2	3	4	5	6	7	8
239160614		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
240151553		female	2013	SY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
240151554		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
240151555		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
239160518		female	2013	SY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
239160615	04198E5371	male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
239160616		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
239160617		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
160120820		male	2013	AHY	2013	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
160120825		male	2013	AHY	2013	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
239152849		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
239160622		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
239160623		female	2013	SY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
240151578		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
240151693		female	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
160120686		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
160120693		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
160120694		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
160120776		male	2013	AHY	2013	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
239160655		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
240151665	04198E93C0	male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
160120695		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
239160336		male	2013	AHY	2013	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
240151666		female	2013	SY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
259122440		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
239160704		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
259122441		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
259122442		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
239160801		female	2013	SY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
239160857		female	2013	SY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
239160862		female	2013	SY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
259122509		male	2013	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
160120156		male	2013	AHY	2013	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
240150264		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150265		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
239152842		female	2014	ASY	2013	ASY	2012	2012	0	yes	1	2	3	4	5	6	7	8
239160515		female	2014	ASY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
240150092		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150266		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
259122525		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
259122527		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
259122530		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
259122624		female	2014	ASY	2013	SY		2013	1	no	1	2	3	4	5	6	7	8
240150096		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150097		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150099		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150269		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150270	0418944F2B	female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
235120364		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240134801	0419596C83	female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240134802		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240134803	041959BE4B	female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150093		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150094		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150095		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150271		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150272		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150273	0418943B12	female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150089		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150091		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150275		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150277		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150278	0417F908FC	female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
259122538		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
239159842	04195975CF	female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240134804		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240134805		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240134806		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150080		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150088		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150279		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150299		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150078		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150282		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150283		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
259122541		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240134810		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240134811		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150074		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150076		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
160119235		female	2014	ASY	2014	ASY	2012	2012	0	yes	1	2	3	4	5	6	7	8
240150071		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150066		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
160120254		male	2014	AHY	2014	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
240150291		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
160120711		male	2014	AHY	2013	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
240150293		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
160120271		male	2014	AHY	2014	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
239160516		male	2014	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
262126010		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240150053		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240151281		male	2014	AHY	2014	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
240151700		male	2014	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
240151671		male	2014	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
259122314		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
239152848		male	2014	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
160120824		male	2014	AHY	2013	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
239152880	04195A52E6	male	2014	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
240150186		male	2014	AHY	2014	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
240150159		male	2014	AHY	2014	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
262126127	0418946B5D	female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
262125566		female	2014	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
240134808		female	2015	ASY	2014	ASY		2014	2	no	1	2	3	4	5	6	7	8
232173662		male	2015	AHY	2015	AHY	2012	2012	0	yes	1	2	3	4	5	6	7	8
240151681		male	2015	AHY	2013	AHY		2013	1	no	1	2	3	4	5	6	7	8
240150243		unknown	2014	AHY	2014	AHY		2014	1	no	0	1	2	3	4	5	6	7
240150244		unknown	2014	AHY	2014	AHY		2014	1	no	0	1	2	3	4	5	6	7
240150251		male	2014	AHY	2014	AHY		2014	1	no	0	1	2	3	4	5	6	7
240150252		unknown	2014	AHY	2014	AHY		2014	1	no	0	1	2	3	4	5	6	7
240150253		male	2014	AHY	2014	AHY		2014	1	no	0	1	2	3	4	5	6	7
240150256		unknown	2014	AHY	2014	AHY		2014	1	no	0	1	2	3	4	5	6	7
240150257		unknown	2014	AHY	2014	AHY		2014	1	no	0	1	2	3	4	5	6	7
240150258		unknown	2014	AHY	2014	AHY		2014	1	no	0	1	2	3	4	5	6	7
240150261		unknown	2014	AHY	2014	AHY		2014	1	no	0	1	2	3	4	5	6	7
160120657			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120658			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120659			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120660			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120661			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120662			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160886			2013	0			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120666			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120667			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120668			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120669			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120670			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239152891			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239152892			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239152893			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239152888			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239152889			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239152890			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120594			2013	5	2014	AHY	2013	2013	0	yes	0	1	2	3	4	5	6	7
160120595			2013	5	2014	ASY	2013	2013	0	yes	0	1	2	3	4	5	6	7
160120596			2013	5			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120597			2013	5			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120598			2013	5			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120599			2013	5			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160618			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160619			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160620			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160621			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160624			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160625			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160626			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160627			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151543			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151544		female	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151545		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151546		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151547		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151599		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160717			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160718			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160719			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160720			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160721			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160722			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160723			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160724			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160725			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160726			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160727			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160728			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160743			2013	nestling	2014	SY	2013	2013	0	yes	0	1	2	3	4	5	6	7
239160744			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160745			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160746			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160747			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160748			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160749			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160750			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160751			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160541			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160565			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160566			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160567			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151549		female	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151550		female	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151551		female	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151552		female	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151598		female	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160729			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160730			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160732			2013	nestling	2015	AHY	2013	2013	0	yes	0	1	2	3	4	5	6	7
239160733			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160734			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160736			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160737			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160738			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160739			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160740			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160741			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160742			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151556		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151557		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151558		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151559		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151560		female	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151561		male	2013	nestling	2013	HY	2013	2013	0	yes	0	1	2	3	4	5	6	7
240151562		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151563		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151564		female	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151597			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120642			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120643			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120644			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120645			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160540			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151565		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151566		female	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151567		male	2013	nestling	2015	AHY	2013	2013	0	yes	0	1	2	3	4	5	6	7
240151568		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151569		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151570		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151571		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151572		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151643			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151644			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151645			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151646			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151647			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151648			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151649			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151651			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151652			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151653			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151676			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151677			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151678			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151679			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151680			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151694			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151695			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151696			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151697			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120646			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120647			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120648			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120649			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120650			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120651			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120652			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120653			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120654			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120655			2013	nestling	2014	AHY	2013	2013	0	yes	0	1	2	3	4	5	6	7
160120663			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120664			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120665			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160546			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160548			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160549			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160550			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160551			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160552			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160553			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160554			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160555			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160556			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160557			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160559			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160560			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160561			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160562			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160563			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160564			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160568			2013	nestling	2014	SY	2013	2013	0	yes	0	1	2	3	4	5	6	7
239160569			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160570			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160571			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160572			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160573			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160628			2013	7			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160629			2013	7			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160630			2013	7			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160631			2013	7			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160632			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160633			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160634			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160635			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160636			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160637			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160638			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160639			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160640			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
239160641			2013	nestling	2014	AHY	2013	2013	0	yes	0	1	2	3	4	5	6	7
239160642			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151573		female	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151574		female	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151575		female	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151576		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151577		female	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151596		male	2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151654			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151655			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151656			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151657			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151658			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151659			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151660			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151661			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
240151662			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120563			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120564			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120565			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120566			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120567			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120568			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120569			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120570			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120571			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120671			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120672			2013	nestling	2014	AHY	2013	2013	0	yes	0	1	2	3	4	5	6	7
160120673			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120674			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
160120675			2013	nestling			2013	2013	0	yes	0	1	2	3	4	5	6	7
